3740	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	You met a friend. You hadn't seen him for years.<br /><br />I met {{c1::a friend}} {{c1::whom}} {{c1::I}} {{c1::hadn't seen}} {{c1::for years}} (for years / I / whom / hadn't seen / a friend).	"<img src=""rsz_egu_art_u094_3_001_v3.png"" />"			
3741	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	You met a friend. You hadn't seen him for years.<br /><br />I met {{c1::a friend}} {{c1::I}} {{c1::hadn't seen}} {{c1::for years}} (I / for years / a friend / hadn't seen).	"<img src=""rsz_egu_art_u094_3_002_v3.png"" />"			
3742	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	Kate and Ben are an American couple. You met them on holiday.<br /><br />Kate and Ben are {{c1::an American couple}} {{c1::whom}} {{c1::we}} {{c1::met}} {{c1::on holiday}} ( on holiday / we / an American couple / met / whom).	"<img src=""rsz_egu_art_u094_3_001_v3.png"" />"			
3743	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	Kate and Ben are an American couple. You met them on holiday.<br /><br />Kate and Ben are {{c1::an American couple}} {{c1::that}} {{c1::we}} {{c1::met}} {{c1::on holiday}} (met / that / an American couple / we / on holiday).	"<img src=""egu_art_u094_3_004_v3.jpg"" />"			
3744	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	You called your bank with a problem. You spoke to somebody, but he wasn't very helpful.<br /><br />The {{c1::person}} {{c1::to}} {{c1::whom}} {{c1::I}} {{c1::spoke}} (spoke / to / I / person / whom) wasn't very helpful.	"<img src=""egu_art_u094_3_005_v3.jpg"" />"			
3745	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	You called your bank with a problem. You spoke to somebody, but he wasn't very helpful.<br /><br />The {{c1::person}} {{c1::I}} {{c1::spoke}} {{c1::to}} (to / person / spoke / I) wasn't very helpful.	"<img src=""egu_art_u094_3_006_v3.jpg"" />"			
3746	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	You went to see a lawyer. A friend of yours recommended the lawyer.<br /><br />I went to see {{c1::a lawyer}} {{c1::whom}} {{c1::a friend of mine}} {{c1::recommended}} (a friend of mine / whom / a lawyer / recommended).	"<img src=""egu_art_u094_3_007_v3.jpg"" />"			
3747	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	You went to see a lawyer. A friend of yours recommended the lawyer.<br /><br />I went to see {{c1::a lawyer}} {{c1::that}} {{c1::a friend of mine}} {{c1::recommended}} (that / recommended / a lawyer / a friend of mine).	"<img src=""egu_art_u094_3_008_v3.jpg"" />"			
3748	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	You have a lot of respect for Sophie. You work with her.<br /><br />Sophie is {{c1::somebody}} {{c1::for}} {{c1::whom}} {{c1::I}} {{c1::have}} {{c1::a lot of respect}} (I / for / a lot of respect / whom / somebody / have).	"<img src=""egu_art_u094_3_009_v3.jpg"" />"			
3749	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	You have a lot of respect for Sophie. You work with her.<br /><br />Sophie is {{c1::somebody}} {{c1::I}} {{c1::have}} {{c1::a lot of respect}} {{c1::for}} (for / have / somebody / a lot of respect / I).	"<img src=""egu_art_u094_3_010_v3.jpg"" />"			
3750	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	Tom was in love with a woman. But she wasn't in love with Tom.<br /><br />The {{c1::woman}} {{c1::with}} {{c1::whom}} {{c1::Tom}} {{c1::was}} {{c1::in love}} (Tom / in love / whom / woman / was / with) wasn't in love with him.	"<img src=""egu_art_u094_3_011_v3.jpg"" />"			
3751	For each situation make a sentence with <b>whom</b> (more formal) and a sentence without <b>whom</b> (less formal).	Tom was in love with a woman. But she wasn't in love with Tom.<br /><br />The {{c1::woman}} {{c1::Tom}} {{c1::was}} {{c1::in love}} {{c1::with}} (was / Tom / with / woman / in love) wasn't in love with him.	"<img src=""egu_art_u094_3_012_v3.jpg"" />"			
