4958	Choose <b>in</b>, <b>on</b> or <b>at</b>.	Julia's grandmother died recently {{c1::at}} the age of 82.	in / on / at			
4959	Choose <b>in</b>, <b>on</b> or <b>at</b>.	When I was 14, I went {{c1::on}} a trip to France organised by my school.	in / on / at			
4960	Choose <b>in</b>, <b>on</b> or <b>at</b>.	Can you turn the light on, please? I don't want to sit {{c1::in}} the dark.	in / on / at			
4961	Choose <b>in</b>, <b>on</b> or <b>at</b>.	I hate driving {{c1::in}} fog. You can't see anything.	in / on / at			
4962	Choose <b>in</b>, <b>on</b> or <b>at</b>.	We didn't go {{c1::on}} holiday last year. We stayed at home.	in / on / at			
4963	Choose <b>in</b>, <b>on</b> or <b>at</b>.	Technology has developed {{c1::at}} great speed.	in / on / at			
4964	Choose <b>in</b>, <b>on</b> or <b>at</b>.	Alan got married {{c1::at}} 18, which is rather young to get married.	in / on / at			
4965	Choose <b>in</b>, <b>on</b> or <b>at</b>.	I heard an interesting programme {{c1::on}} the radio this morning.	in / on / at			
4966	Choose <b>in</b>, <b>on</b> or <b>at</b>.	What should I do, {{c1::in}} your opinion?	in / on / at			
4967	Choose <b>in</b>, <b>on</b> or <b>at</b>.	I wouldn't like to go {{c1::on}} a cruise. I think I'd get bored.	in / on / at			
4968	Choose <b>in</b>, <b>on</b> or <b>at</b>.	I shouldn't eat too much. I'm supposed to be {{c1::on}} a diet.	in / on / at			
4969	Choose <b>in</b>, <b>on</b> or <b>at</b>.	The earth travels round the sun {{c1::at}} 107,000 kilometres an hour.	in / on / at			
4970	Choose <b>in</b>, <b>on</b> or <b>at</b>.	I wouldn't like to do his job. He spends most of his time {{c1::on}} the phone.	in / on / at			
4971	Choose <b>in</b>, <b>on</b> or <b>at</b>.	A lot of houses were damaged {{c1::in}} the storm last week.	in / on / at			
4972	Choose <b>in</b>, <b>on</b> or <b>at</b>.	I feel lazy this evening. Is there anything to watch {{c1::on}} TV?	in / on / at			
4973	Choose <b>in</b>, <b>on</b> or <b>at</b>.	I didn't enjoy every minute of the holiday, but {{c1::on}} the whole it was good.	in / on / at			
