4657	Choose <b>by</b> or <b>until</b>.	Sorry, but I must go. I have to be home {{c1::by}} five o'clock.	by / until			
4658	Choose <b>by</b> or <b>until</b>.	The office closes early today. It's only open {{c1::until}} 4 o'clock.	by / until			
4659	Choose <b>by</b> or <b>until</b>.	I need to pay the phone bill. It has to be paid {{c1::by}} tomorrow.	by / until			
4660	Choose <b>by</b> or <b>until</b>.	Don't pay the bill today. Wait {{c1::until}} tomorrow.	by / until			
4661	Choose <b>by</b> or <b>until</b>.	I'm still waiting for Tom to call me. He should have called me {{c1::by}} now.	by / until			
4662	Choose <b>by</b> or <b>until</b>.	We hope to finish painting the house {{c1::by}} the end of the week.	by / until			
4663	Choose <b>by</b> or <b>until</b>.	I'm staying with a friend {{c1::until}} I find somewhere to live.	by / until			
4664	Choose <b>by</b> or <b>until</b>.	I don't know whether to apply for the job or not. I have to decide {{c1::by}} Friday.	by / until			
4665	Choose <b>by</b> or <b>until</b>.	We have plenty of time. The film doesn't start {{c1::until}} 8.30.	by / until			
4666	Choose <b>by</b> or <b>until</b>.	According to the forecast, the bad weather will continue {{c1::until}} next week.	by / until			
