3967	Choose <b>good</b> or <b>well</b>.	Your exam results were very {{c1::good}}.	good / well			
3968	Choose <b>good</b> or <b>well</b>.	You did very {{c1::well}} in your exams.	good / well			
3969	Choose <b>good</b> or <b>well</b>.	I play tennis, but I'm not a {{c1::good}} player.	good / well			
3970	Choose <b>good</b> or <b>well</b>.	I didn't sleep {{c1::well}} last night.	good / well			
3971	Choose <b>good</b> or <b>well</b>.	Lucy is {{c1::good}} at learning languages.	good / well			
3972	Choose <b>good</b> or <b>well</b>.	Lucy speaks German {{c1::well}}.	good / well			
3973	Choose <b>good</b> or <b>well</b>.	Have you heard her sing? She sings {{c1::well}}.	good / well			
3974	Choose <b>good</b> or <b>well</b>.	I like your hat. It looks {{c1::good}} on you.	good / well			
3975	Choose <b>good</b> or <b>well</b>.	I've met her a few times, but I don't know her {{c1::well}}.	good / well			
3976	Choose <b>good</b> or <b>well</b>.	Can you speak up? I can't hear you very {{c1::well}}.	good / well			
