37	Which is right?	What's the matter? {{c1::Why are you crying?}}	Why you are crying? / Why you crying? / Why are you crying?			
38	Which is right?	Where's your mother? {{c1::Is she working?}}	Is working? / Is she working? / Is working she?			
39	Which is right?	Why are you here? {{c1::What are you doing?}}	What you doing? / What you are doing? / What are you doing?			
40	Which is right?	{{c1::Which hotel are your friends staying at?}}	Which hotel are staying at your friends? / Which hotel your friends are staying at? / Which hotel are your friends staying at?			
41	Which is right?	We don't need to hurry. {{c1::Why are you driving so fast?}}	Why are you driving so fast? / Why you are driving so fast? / Why are driving you so fast?			
42	Which is right?	Who are those people? {{c1::Are they waiting for somebody?}}	Are waiting for somebody? / Are they waiting for somebody? / They waiting for somebody?			
43	Which is right?	{{c1::What is Jess studying at college?}}	What is Jess studying at college? / What is studying Jess at college? / What Jess is studying at college?			
68	Which is right?	Tanya {{c1::speaks}} German very well.	speak / speaks			
69	Which is right?	My parents {{c1::live}} in a very small flat.	live / lives			
70	Which is right?	The museum {{c1::closes}} at 4 o'clock on Sundays.	close / closes			
71	Which is right?	Bad driving {{c1::causes}} many accidents.	cause / causes			
72	Which is right?	Ben and Jack {{c1::go}} to the same school.	go / goes			
73	Which is right?	The Olympic Games {{c1::take}} place every four years.	take / takes			
74	Which is right?	The city centre isn't far. It only {{c1::takes}} 20 minutes to get there.	take / takes			
75	Which is right?	Jess is very nice. She never {{c1::complains}}.	complain / complains			
76	Which is right?	Some people {{c1::complain}} all the time.	complain / complains			
77	Which is right?	The Panama Canal {{c1::connects}} the Atlantic and Pacific Oceans.	connect / connects			
87	Which is right?	The sun {{c1::rises}} in the east.	rise / rises / don't rise / doesn't rise			
88	Which is right?	Bees {{c1::make}} honey.	make / makes / don't make / doesn't make			
89	Which is right?	Vegetarians {{c1::don't eat}} meat.	eat / eats / don't eat / doesn't eat			
90	Which is right?	An atheist {{c1::doesn't believe}} in God.	believe / believes / don't believe / doesn't believe			
91	Which is right?	An interpreter {{c1::translates}} from one language into another.	translate / translates / don't translate / doesn't translate			
92	Which is right?	Liars are people who {{c1::don't tell}} the truth.	tell / tells / don't tell / doesn't tell			
93	Which is right?	The Amazon {{c1::flows}} into the Atlantic Ocean.	flow / flows / don't flow / doesn't flow			
94	Which is right?	The sun {{c1::doesn't go}} round the earth.	go / goes / don't go / doesn't go			
95	Which is right?	{{c1::How often do you go to the cinema?}}	How often you go to the cinema? / How often do you go to the cinema? / How often go you to the cinema?			
96	Which is right?	{{c1::Do you speak any other languages?}}	Do you speak any other languages? / Speak you any other languages? / Are you speak any other languages?			
97	Which is right?	{{c1::What time does he usually have dinner?}}	What time has he usually dinner? / What time does he usually have dinner? / What time he usually has dinner?			
98	Which is right?	It's not expensive to rent a car. {{c1::It doesn't cost much.}}	It don't cost much. / It costs not much. / It doesn't cost much.			
99	Which is right?	{{c1::What do you usually do at weekends?}}	What do you usually do at weekends? / What do you usually at weekends? / What you do usually at weekends?			
100	Which is right?	Victor is lazy. {{c1::He doesn't do anything.}}	He doesn't anything. / He don't do anything. / He doesn't do anything.			
101	Which is right?	{{c1::What does this word mean?}}	What is this word mean? / What does this word mean? / What means this word?			
102	Which is right?	'My sister is a teacher.' {{c1::'What does she teach?'}}	'What she teach?' / 'What she teaches?' / 'What does she teach?'			
112	Which is right?	{{c1::I always drink coffee in the morning.}}	I always drink coffee in the morning. / I drink always coffee in the morning.			
113	Which is right?	{{c1::It always rains when we go to the beach.}}	It rains always when we go to the beach. / It always rains when we go to the beach.			
114	Which is right?	{{c1::It usually takes me about 40 minutes to get to work.}}	It takes me usually about 40 minutes to get to work. / It usually takes me about 40 minutes to get to work.			
115	Which is right?	{{c1::Ben usually takes an umbrella with him when he goes out.}}	Ben usually takes an umbrella with him when he goes out. / Ben takes usually an umbrella with him when he goes out.			
116	Which is right?	{{c1::You always make the same mistake.}}	You make always the same mistake. / You always make the same mistake.			
117	Which is right?	{{c1::They hardly ever watch TV.}}	They watch hardly ever TV. / They hardly ever watch TV.			
123	Which is right?	{{c1::Can you hear those people? What are they talking about?}}	Can you hear those people? What are they talking about? / Can you hear those people? What do they talk about?			
124	Which is right?	{{c1::The moon goes round the earth in about 27 days.}}	The moon is going round the earth in about 27 days. / The moon goes round the earth in about 27 days.			
125	Which is right?	{{c1::Ben is trying to find a job, but he hasn't had any luck yet.}}	Ben is trying to find a job, but he hasn't had any luck yet. / Ben tries to find a job, but he hasn't had any luck yet.			
126	Which is right?	{{c1::I usually get hungry in the afternoon.}}	I'm usually getting hungry in the afternoon. / I usually get hungry in the afternoon.			
127	Which is right?	{{c1::I'm getting hungry. Let's go and eat.}}	I'm getting hungry. Let's go and eat. / I get hungry. Let's go and eat.			
128	Which is right?	{{c1::I like fish. I eat it a lot.}}	I like fish. I eat it a lot. / I like fish. I'm eating it a lot.			
129	Which is right?	{{c1::Every day Martina phones her mother.}}	Every day Martina is phoning her mother. / Every day Martina phones her mother.			
130	Which is right?	{{c1::'Come on! It's time to go.' 'OK, I'm coming.'}}	'Come on! It's time to go.' 'OK, I'm coming.' / 'Come on! It's time to go.' 'OK, I come.'			
