429	Complete the sentences. Put the verb in the correct form.	Ben is playing tennis. <br />He's having problems.<br /><br />It's the first time {{c1::he's played|he has played}} (he / play) tennis.				
430	Complete the sentences. Put the verb in the correct form.	Joe and Lisa are on holiday in Brazil.<br />It's their second visit to Brazil.<br /><br />This is the second time {{c1::they've been|they have been}} (they / be) to Brazil.				
431	Complete the sentences. Put the verb in the correct form.	Maria has just moved to a new flat.<br />She's already moved twice in the last year.<br /><br />This is the third time {{c1::she's moved|she has moved}} (she / move) this year.				
432	Complete the sentences. Put the verb in the correct form.	The children are at the zoo and looking at a giraffe.<br />They're interested and excited.<br /><br />It's the first time {{c1::they've seen|they have seen}} (they / see) a giraffe.				
433	Complete the sentences. Put the verb in the correct form.	Sue is riding a horse. <br />She's not very confident or comfortable.<br /><br />It's the first time {{c1::she's ridden|she has ridden}} (she / ride) a horse.				
434	Complete the sentences. Put the verb in the correct form.	Mark loves bananas. He's already eaten two today, and now he's just finished a third.<br /><br />Mark says:<br />That's the third banana {{c1::I've eaten|I have eaten}} (I / eat) today.				
490	Complete the sentences. Put the verb in the correct form.	Rachel is from Australia. She is travelling in Europe at the moment. <br />She began her trip three months ago.<br /><br />Rachel {{c1::'s been travelling|has been travelling}} (travel) for three months. {{c1::She's visited|She has visited}} (She / visit) six countries so far.				
491	Complete the sentences. Put the verb in the correct form.	Patrick is a tennis player. He began playing tennis when he was ten years old. This year he won the national championship again – for the fourth time.<br /><br />Patrick {{c1::'s won|has won}} (win) the national championship four times.<br />{{c1::He's been playing|He has been playing}} (He / play) tennis since he was ten.				
492	Complete the sentences. Put the verb in the correct form.	When they left college, Lisa and Vicky started making films together. <br />They still make films.<br /><br />Lisa and Vicky {{c1::have been making}} (make) films since they left college. {{c1::They've made|They have made}} (They / make) five films since they left college.				
493	Complete the sentences. Put the verb in the correct form.	Joe is reading a book. He started two hours ago. Now he's on page 53.<br /><br />Joe {{c1::'s been reading|has been reading}} (read) for two hours.<br />{{c1::He's read|He has read}} (He / read) 53 pages so far.				
549	Complete the sentences. Put the verb in the correct form.	A: Is Patrick married?<br />B: Yes, {{c1::he's been|he has been}} (he / be) married for ten years.				
550	Complete the sentences. Put the verb in the correct form.	A: Is Amy married?<br />B: Yes, {{c1::she's|she is}} (she / be) married to a German guy.				
551	Complete the sentences. Put the verb in the correct form.	A: Do you see Ann very often?<br />B: No, {{c1::I haven't seen|I have not seen}} (I / not / see) her since December.				
