145	Complete the sentences. Put the verb in the correct form (present continuous or simple).	Nicola {{c1::lives}} (live) in Manchester. She was born there and has never lived anywhere else.				
146	Complete the sentences. Put the verb in the correct form (present continuous or simple).	Gary {{c1::is working|'s working}} (work) in a supermarket at the moment, but I don't think he'll stay there long.				
147	Complete the sentences. Put the verb in the correct form (present continuous or simple).	Kate {{c1::isn't working|is not working|'s not working}} (not / work) this week. She's on holiday.				
148	Complete the sentences. Put the verb in the correct form (present continuous or simple).	Chris {{c1::never works}} (never / work) at weekends.				
149	Complete the sentences. Put the verb in the correct form (present continuous or simple).	What {{c1::do you do}} (you / do) in your spare time? What are you interested in?				
150	Complete the sentences. Put the verb in the correct form (present continuous or simple).	Sarah and Tina are in Madrid right now. {{c1::They're visiting|They are visiting}} (They / visit) a friend of theirs.				
151	Complete the sentences. Put the verb in the correct form (present continuous or simple).	{{c1::Are they staying}} (they / stay) with their friend, or in a hotel?				
152	Complete the sentences. Put the verb in the correct form (present continuous or simple).	Sarah is a vegetarian, so {{c1::she doesn't eat|she does not eat}} (she / not / eat) meat.				
153	Complete the sentences. Put the verb in the correct form (present continuous or simple).	The River Nile {{c1::flows}} (flow) into the Mediterranean Sea.				
154	Complete the sentences. Put the verb in the correct form (present continuous or simple).	The river {{c1::is flowing|'s flowing}} (flow) very fast today – much faster than usual.				
190	Complete the sentences. Put the verb in the correct form (present continuous or simple).	MARY: {{c1::You don't seem|You do not seem}} (You / not / seem) very happy.<br />SUE: No, I'm having a bad day.	"<img src=""EGU_art_u004_4_001.jpg"" />"			
191	Complete the sentences. Put the verb in the correct form (present continuous or simple).	JANE: You look worried.<br />RICHARD: {{c1::I'm thinking|I am thinking}} (I / think) about something.	"<img src=""EGU_art_u004_4_002.jpg"" />"			
192	Complete the sentences. Put the verb in the correct form (present continuous or simple).	LIZ: Who {{c1::does this umbrella belong}} (this umbrella / belong) to?<br />NICK: I have no idea.	"<img src=""EGU_art_u004_4_003.jpg"" />"			
193	Complete the sentences. Put the verb in the correct form (present continuous or simple).	WAITER: Enjoy your meal.<br />GREG: {{c1::It smells}} (It / smell) good.	"<img src=""EGU_art_u004_4_004.jpg"" />"			
194	Complete the sentences. Put the verb in the correct form (present continuous or simple).	CLARE: Excuse me, {{c1::is anybody sitting}} (anybody / sit) there?<br />MARK: No, it's free.	"<img src=""EGU_art_u004_4_005.jpg"" />"			
195	Complete the sentences. Put the verb in the correct form (present continuous or simple).	ASSISTANT: Are those gloves OK? <br />LAURA: No, {{c1::they don't fit|they do not fit}} (they / not / fit) me.	"<img src=""EGU_art_u004_4_006.jpg"" />"			
