196	Which is better?	Sarah {{c1::is being}} very nice to me at the moment. I wonder why.	is / is being			
197	Which is better?	You'll like Sophie when you meet her. {{c1::She's}} very nice.	She's / She's being			
198	Which is better?	Why isn't Steve at work today? {{c1::Is he}} ill?	Is he / Is he being			
199	Which is better?	You're usually very patient, so why {{c1::are you being}} so unreasonable about waiting ten more minutes?	are you / are you being			
200	Which is better?	A: The path is icy. Don't slip.<br />B: Don't worry. {{c1::I'm being}} careful.	I'm / I'm being			
201	Which is better?	They've just got married. {{c1::They're}} very happy.	They're / They're being			
501	Which is better?	My brother is an actor. {{c1::He's appeared}} in several films.	He's appeared / He's been appearing			
502	Which is better?	A: Have you been busy?<br />B: Yes, {{c1::I've been studying}}.	I've studied / I've been studying			
503	Which is better?	This is a very old book. {{c1::I've had}} it since I was a child.	I've had / I've been having			
504	Which is better?	We're friends. {{c1::We've known}} each other a long time.	We've known / We've been knowing			
505	Which is better?	A: How long {{c1::have you been learning}} to drive?<br />B: I've only had two lessons.	have you learnt / have you been learning			
506	Which is better?	A: {{c1::Have you ever worked}} in a factory?<br />B: No, never.	Have you ever worked / Have you ever been working			
507	Which is better?	How many jobs {{c1::have you had}} since you left school?	have you had / have you been having			
508	Which is better?	It's really nice to see you again. {{c1::I've been looking}} forward to it.	I've looked / I've been looking			
698	Which is better?	Paul wasn't at the party when we got there. {{c1::He'd gone}} home.	He went / He'd gone			
699	Which is better?	I felt very tired when I got home, so {{c1::I went}} straight to bed.	I went / I'd gone			
700	Which is better?	The house was very quiet when I got home. Everybody {{c1::had gone}} to bed.	went / had gone			
701	Which is better?	We were late getting to the cinema. The film {{c1::had already started}} .	already started / had already started			
702	Which is better?	Sorry I'm late. The car {{c1::broke down}} on my way here.	broke down / had broken down			
703	Which is better?	We were driving along the road, when {{c1::we saw}} a car which {{c1::had broken down}} , so {{c1::we stopped}} to help.	we saw / we'd seen | broke down / had broken down | we stopped / we'd stopped			
704	Which is better?	I met James a few days ago. {{c1::He'd been}} away on holiday and {{c1::looked}} very well.	He was / He'd been | looked / had looked			
705	Which is better?	We arrived at work last Monday and found that somebody {{c1::had broken}} into the office during the night. So {{c1::we called}} the police.	broke / had broken | we called / we'd called			
706	Which is better?	I heard somebody singing a beautiful song. I {{c1::didn't know}} what it was. {{c1::I'd never heard}} it before.	didn't know / hadn't known | I never heard / I'd never heard			
962	Which is better?	A: Why are you turning on the TV?<br />B: {{c1::I'm going to watch}} the news.	I'll watch / I'm going to watch			
963	Which is better?	A: I forgot my wallet and don't have any money.<br />B: Not to worry. {{c1::I'll lend}} you some.	I'll lend / I'm going to lend			
964	Which is better?	A: Did you call Sue?<br />B: Oh no, I completely forgot. {{c1::I'll call}} her now.	I'll call / I'm going to call			
965	Which is better?	A: Why are you filling that bucket with water?<br />B: {{c1::I'm going to wash}} the car.	I'll wash / I'm going to wash			
966	Which is better?	A: I've decided to paint this room. <br />B: Have you? What colour {{c1::are you going to paint}} it?	will you paint / are you going to paint			
967	Which is better?	A: I don't know how to use the washing machine.<br />B: It's easy. {{c1::I'll show}} you.	I'll show / I'm going to show			
968	Which is better?	A: What would you like to eat?<br />B: {{c1::I'll have}} a pizza, please.	I'll have / I'm going to have			
969	Which is better?	A: Are you going out?<br />B: Yes. {{c1::I'm going to buy}} something for dinner tonight.	I'll buy / I'm going to buy			
3203	Which is better?	{{c1::Is this your friend's umbrella?}}	Is this the umbrella of your friend? / Is this your friend's umbrella?			
3204	Which is better?	{{c1::Write your name at the top of the page.}}	Write your name at the page's top. / Write your name at the top of the page.			
3205	Which is better?	{{c1::I've never met James's daughter.}}	I've never met James's daughter. / I've never met the daughter of James.			
3206	Which is better?	{{c1::How old is Helen and Dan's son?}}	How old is Helen and Dan's son? / How old is the son of Helen and Dan?			
3207	Which is better?	{{c1::We don't know the cause of the problem.}}	We don't know the problem's cause. / We don't know the cause of the problem.			
3208	Which is better?	{{c1::What is the cost of a new computer?}}	What is a new computer's cost? / What is the cost of a new computer?			
3209	Which is better?	{{c1::Your children's friends are here.}}	Your children's friends are here. / The friends of your children are here.			
3210	Which is better?	{{c1::Our neighbours' garden is very small.}}	Our neighbours' garden is very small. / The garden of our neighbours is very small.			
3211	Which is better?	{{c1::I work on the ground floor of the building.}}	I work on the building's ground floor. / I work on the ground floor of the building.			
3212	Which is better?	{{c1::David's hair is very long.}}	David's hair is very long. / The hair of David is very long.			
3213	Which is better?	{{c1::I couldn't go to Katherine's party.}}	I couldn't go to Katherine's party. / I couldn't go to the party of Katherine.			
3214	Which is better?	{{c1::I don't know the words of this song.}}	I don't know this song's words. / I don't know the words of this song.			
3215	Which is better?	{{c1::What's the meaning of this expression?}}	What's this expression's meaning? / What's the meaning of this expression?			
3216	Which is better?	{{c1::George is the brother of somebody I knew at college.}}	George is somebody I knew at college's brother. / George is the brother of somebody I knew at college.			
