2044	Complete the sentences with a question tag.	A: You've been to London, {{c1::haven't you}} ?<br />B: Yes, a few times.	didn't you / don't you / haven't you / isn't she / isn't there / wasn't it			
2045	Complete the sentences with a question tag.	A: Your wife is a teacher, {{c1::isn't she}} ?<br />B: Yes, that's right.	didn't you / don't you / haven't you / isn't she / isn't there / wasn't it			
2046	Complete the sentences with a question tag.	A: You live near here, {{c1::don't you}} ?<br />B: Yes, just five minutes away.	didn't you / don't you / haven't you / isn't she / isn't there / wasn't it			
2047	Complete the sentences with a question tag.	A: That was a really good meal, {{c1::wasn't it}} ?<br />B: Yes, excellent.	didn't you / don't you / haven't you / isn't she / isn't there / wasn't it			
2048	Complete the sentences with a question tag.	A: You invited Chris to the party, {{c1::didn't you}} ? <br />B: Yes, of course.	didn't you / don't you / haven't you / isn't she / isn't there / wasn't it			
2049	Complete the sentences with a question tag.	A: There's a flight to Paris tomorrow, {{c1::isn't there}} ?<br />B: Yes, there's one every day.	didn't you / don't you / haven't you / isn't she / isn't there / wasn't it			
2050	Complete the sentences with a question tag.	A: You don't know James, {{c1::do you}} ?<br />B: No, we've never met.	are we / did you / does he / do you / is it / will you			
2051	Complete the sentences with a question tag.	A: The bridge isn't in very good condition, {{c1::is it}} ?<br />B: No, it needs to be repaired.	are we / did you / does he / do you / is it / will you			
2052	Complete the sentences with a question tag.	A: Gary doesn't wear glasses, {{c1::does he}} ?<br />B: No. He wears contact lenses.	are we / did you / does he / do you / is it / will you			
2053	Complete the sentences with a question tag.	A: We're not in a hurry, {{c1::are we}} ?<br />B: No, we have plenty of time.	are we / did you / does he / do you / is it / will you			
2054	Complete the sentences with a question tag.	A: You didn't drive here, {{c1::did you}} ?<br />B: No, I came by bus.	are we / did you / does he / do you / is it / will you			
2055	Complete the sentences with a question tag.	A: You won't tell anyone what happened, {{c1::will you}} ?<br />B: No, of course not.	are we / did you / does he / do you / is it / will you			
2056	Complete the sentences with a question tag.	A: They live in Italy, {{c1::don't they}} ?<br />B: Yes, near Rome.	are you / can't you / did it / don't they / doesn't she / is it / isn't he / will they			
2057	Complete the sentences with a question tag.	A: He's on holiday, {{c1::isn't he}} ?<br />B: That's right. He's in Australia.	are you / can't you / did it / don't they / doesn't she / is it / isn't he / will they			
2058	Complete the sentences with a question tag.	A: You aren't listening, {{c1::are you}} ?<br />B: Yes, I am!	are you / can't you / did it / don't they / doesn't she / is it / isn't he / will they			
2059	Complete the sentences with a question tag.	A: You can speak German, {{c1::can't you}} ?<br />B: Yes, but not fluently.	are you / can't you / did it / don't they / doesn't she / is it / isn't he / will they			
2060	Complete the sentences with a question tag.	A: They won't mind if I take a picture, {{c1::will they}} ?<br />B: No, of course they won't.	are you / can't you / did it / don't they / doesn't she / is it / isn't he / will they			
2061	Complete the sentences with a question tag.	A: She travels a lot, {{c1::doesn't she}} ?<br />B: Yes, she loves travelling.	are you / can't you / did it / don't they / doesn't she / is it / isn't he / will they			
2062	Complete the sentences with a question tag.	A: This isn't very interesting, {{c1::is it}} ?<br />B: No, not really.	are you / can't you / did it / don't they / doesn't she / is it / isn't he / will they			
2063	Complete the sentences with a question tag.	A: It didn't take long to get here, {{c1::did it}} ?<br />B: No, just ten minutes.	are you / can't you / did it / don't they / doesn't she / is it / isn't he / will they			
