293	Choose the best alternative.	The film wasn't very good. I {{c1::didn't enjoy}} it very much.	did enjoy / enjoyed / didn't enjoy / didn't enjoyed			
294	Choose the best alternative.	It was warm, so I {{c1::took off}} my coat.	took off / take off / didn't take off / didn't took off			
295	Choose the best alternative.	I knew Sarah was busy, so I {{c1::didn't disturb}} her.	disturb / didn't disturb / disturbed / don't disturb			
296	Choose the best alternative.	The bed was uncomfortable, and I {{c1::didn't sleep}} well.	wasn't sleep / slept / didn't slept / didn't sleep			
297	Choose the best alternative.	Our hotel wasn't very far from the station, so we {{c1::walked}} there.	walk / walked / didn't walk / don't walk			
298	Choose the best alternative.	I was in a hurry, so I {{c1::didn't have}} time to call you.	had / did have / didn't have / had not			
299	Choose the best alternative.	It was hard carrying the bags. They {{c1::were}} very heavy.	were / was / wasn't / weren't			
300	Choose the best alternative.	The meal wasn't so expensive. It {{c1::didn't cost}} very much.	cost / did cost / costed / didn't cost			
301	Choose the best alternative.	We were hungry, so we {{c1::went}} to a restaurant to get something to eat.	go / were / went / didn't go			
5632	Choose the best alternative.	A: {{c1::Are you doing}} anything tomorrow evening?<br />B: No, why?	Do you do / Are you doing / Will you do			
5633	Choose the best alternative.	A: I've decided to learn a foreign language.<br />B: Have you? Which language {{c1::are you going to learn}}?	do you learn / are you going to learn / will you learn			
5634	Choose the best alternative.	A: I can't open this bottle. <br />B: Give it to me. {{c1::I'll open it}}.	I open it / I'll open it / I'm going to open it			
5635	Choose the best alternative.	A: Is Emily here yet?<br />B: Not yet. I'll let you know as soon as {{c1::she arrives}}.	she arrives / she's arriving / she'll arrive			
5636	Choose the best alternative.	A: Are you free tomorrow afternoon?<br />B: No, {{c1::I'm working}}.	I'm working / I work / I'll work			
5637	Choose the best alternative.	A: What time is the film tonight?<br />B: {{c1::It starts}} at 8.40.	It starts / It's going to start / It will start			
5638	Choose the best alternative.	A: Are you going to the beach tomorrow?<br />B: Yes, if the weather {{c1::is}} good.	is / will be / is going to be			
5639	Choose the best alternative.	A: What time {{c1::shall we meet}} tomorrow?<br />B: How about 8.30?	do we meet / are we meeting / shall we meet			
