5202	Choose <b>of</b> or <b>about</b>.	What a good idea! Why didn't I think {{c1::of}} that?	of / about			
5203	Choose <b>of</b> or <b>about</b>.	You look very serious. What are you thinking {{c1::about}}?	of / about			
5204	Choose <b>of</b> or <b>about</b>.	I don't want to go out with Tom tonight. I'll have to think {{c1::of}} an excuse.	of / about			
5205	Choose <b>of</b> or <b>about</b>.	I don't think much {{c1::of}} this coffee. It's like water.	of / about			
5206	Choose <b>of</b> or <b>about</b>.	A: Will you help me?<br />B: I'm not sure. I'll think {{c1::about}} it.	of / about			
5207	Choose <b>of</b> or <b>about</b>.	I need time to make decisions. I like to think {{c1::about}} things carefully.	of / about			
5208	Choose <b>of</b> or <b>about</b>.	A: I had a strange dream.<br />B: Did you? What did you dream {{c1::about}}?	of / about			
5209	Choose <b>of</b> or <b>about</b>.	I love living here. I wouldn't dream {{c1::of}} going anywhere else.	of / about			
5210	Choose <b>of</b> or <b>about</b>.	Paul was complaining {{c1::of}} pains in his chest, so he went to see the doctor.	of / about			
5211	Choose <b>of</b> or <b>about</b>.	Our neighbours complained to us {{c1::about}} the noise we made.	of / about			
5212	Choose <b>of</b> or <b>about</b>.	I would have forgotten my appointment if you hadn't reminded me {{c1::about}} it.	of / about			
5213	Choose <b>of</b> or <b>about</b>.	I love this music. It reminds me {{c1::of}} a warm day in spring.	of / about			
