4619	Choose <b>for</b> or <b>during</b>.	I need a break. I think I'll go away {{c1::for}} a few days.	for / during			
4620	Choose <b>for</b> or <b>during</b>.	I learnt a lot {{c1::during}} the course. The teachers were very good.	for / during			
4621	Choose <b>for</b> or <b>during</b>.	Mark used to live in Spain. He lived there {{c1::for}} five years.	for / during			
4622	Choose <b>for</b> or <b>during</b>.	Sarah was very angry with me. She didn't speak to me {{c1::for}} a week.	for / during			
4623	Choose <b>for</b> or <b>during</b>.	I don't have much free time {{c1::during}} the week, but I relax at weekends.	for / during			
4624	Choose <b>for</b> or <b>during</b>.	Many houses were damaged {{c1::during}} the storm.	for / during			
4625	Choose <b>for</b> or <b>during</b>.	We're good friends. We've known each other {{c1::for}} a long time.	for / during			
4626	Choose <b>for</b> or <b>during</b>.	It's impossible to find a hotel room here {{c1::during}} the festival.	for / during			
4627	Choose <b>for</b> or <b>during</b>.	Gary works at home, so he's usually at home {{c1::during}} the day.	for / during			
4628	Choose <b>for</b> or <b>during</b>.	I haven't been to the cinema {{c1::for}} years.	for / during			
