739	Which is the more usual form?	I can't get onto the roof. {{c1::I don't have a ladder.}}	I don't have a ladder. / I haven't a ladder.			
740	Which is the more usual form?	He can't get into the house. {{c1::He hasn't got a key.}}	He hasn't got a key. / He hasn't a key.			
741	Which is the more usual form?	I was very busy yesterday. {{c1::I didn't have time to do the shopping.}}	I hadn't time to do the shopping. / I didn't have time to do the shopping.			
742	Which is the more usual form?	A: .......... {{c1::Have you got your phone?}}<br />B: No, I forgot to bring it.	Have you got your phone? / Have you your phone?			
743	Which is the more usual form?	A: .......... {{c1::Does Jack have a job?}}<br />B: Yes, he works at the hospital.	Has Jack a job? / Does Jack have a job?			
744	Which is the more usual form?	When you worked in your last job, {{c1::did you have your own office?}}	had you your own office? / did you have your own office?			
745	Which is the more usual form?	{{c1::Jack doesn't have a car.}}<br />He can't drive.	Jack doesn't have a car. / Jack hasn't a car.			
746	Which is the more usual form?	We got wet in the rain. {{c1::We didn't have an umbrella.}}	We didn't have an umbrella. / We hadn't an umbrella.			
747	Which is the more usual form?	A: Where's the key?<br />B: .......... {{c1::I don't know. I haven't got it.}}	I don't know. I haven't it. / I don't know. I haven't got it.			
748	Which is the more usual form?	A: .......... {{c1::Tom had a motorbike, didn't he?}}<br />B: Yes, that's right.	Tom had a motorbike, hadn't he? / Tom had a motorbike, didn't he?			
