2701	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	I couldn't get into the house because I didn't have {{c1::a}} {{c1::key}} .	a / an / – | accident / blood / electricity / interview / key / pollution / question / sugar			
2702	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	The road is closed. There's been {{c1::an}} {{c1::accident}} .	a / an / – | accident / blood / electricity / interview / key / pollution / question / sugar			
2703	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	Our lives would be very difficult without {{c1::-}} {{c1::electricity}} .	a / an / – | accident / blood / electricity / interview / key / pollution / question / sugar			
2704	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	The heart pumps {{c1::-}} {{c1::blood}} through the body.	a / an / – | accident / blood / electricity / interview / key / pollution / question / sugar			
2705	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	Excuse me, but can I ask you {{c1::a}} {{c1::question}} ?	a / an / – | accident / blood / electricity / interview / key / pollution / question / sugar			
2706	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	Do you take {{c1::-}} {{c1::sugar}} in your coffee?	a / an / – | accident / blood / electricity / interview / key / pollution / question / sugar			
2707	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	I had {{c1::an}} {{c1::interview}} for a job yesterday. It went well.	a / an / – | accident / blood / electricity / interview / key / pollution / question / sugar			
2708	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	There is {{c1::-}} {{c1::pollution}} in this part of the city. The air is quite bad.	a / an / – | accident / blood / electricity / interview / key / pollution / question / sugar			
2756	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	An eagle is {{c1::a}} {{c1::bird}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
2757	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	Carrots and onions are {{c1::-}} {{c1::vegetables}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
2758	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	A skyscraper is {{c1::a}} {{c1::tall building}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
2759	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	Chess is {{c1::a}} {{c1::game}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
2760	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	Mars and Jupiter are {{c1::-}} {{c1::planets}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
2761	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	Bees and wasps are {{c1::-}} {{c1::insects}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
2762	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	A mosquito is {{c1::an}} {{c1::insect}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
2763	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	A trumpet and a guitar are {{c1::-}} {{c1::musical instruments}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
2764	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	The Nile and the Amazon are {{c1::-}} {{c1::rivers}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
2765	Complete the sentences. If <b>a</b>/<b>an</b> is not necessary, choose –.	The word 'small' is {{c1::an}} {{c1::adjective}} .	a / an / – | game / rivers / bird / insect / insects / musical instruments / adjective / planets / vegetables / tall building			
