5757	Complete the second sentence so that it means the same as the first one.	I was surprised I passed the exam.<br />I didn't expect {{c1::to pass}} the exam.	to pass / that I pass / passing / pass			
5758	Complete the second sentence so that it means the same as the first one.	Did you manage to solve the problem?<br />Did you succeed {{c1::in solving}} the problem?	on solving / in solving / you solved / to solve			
5759	Complete the second sentence so that it means the same as the first one.	I don't read newspapers any more.<br />I've given up {{c1::reading}} newspapers.	read / reading / to read / that I read			
5760	Complete the second sentence so that it means the same as the first one.	I'd prefer not to go out tonight.<br />I'd rather {{c1::not go out}} tonight.	not go out / I don't go out / not going out / not to go out			
5761	Complete the second sentence so that it means the same as the first one.	He finds it difficult to sleep at night.<br />He has trouble {{c1::sleeping}} at night.	sleep / sleeping / for sleeping / to sleep			
5762	Complete the second sentence so that it means the same as the first one.	Shall I phone you this evening?<br />Do you want {{c1::me to phone}} you this evening?	me phone / me phoning / me to phone / that I phone			
5763	Complete the second sentence so that it means the same as the first one.	Nobody saw me come in.<br />I came in without {{c1::being seen}}.	anybody see me / been seen / to be seen / being seen			
5764	Complete the second sentence so that it means the same as the first one.	They said I was a cheat.<br />I was accused {{c1::of cheating}}.	for cheating / of cheating / to cheat / to have cheated			
5765	Complete the second sentence so that it means the same as the first one.	It will be good to see them again.<br />I'm looking forward {{c1::to seeing}} them again.	seeing / to see / to seeing / that I see			
5766	Complete the second sentence so that it means the same as the first one.	What do you think I should do?<br />What do you advise me {{c1::to do}}?	to do / doing / do / that I do			
5767	Complete the second sentence so that it means the same as the first one.	It's a pity I couldn't go out with you last night.<br />I'd like {{c1::to have gone}} out with you last night.	to go / that I went / to have gone / having gone			
5768	Complete the second sentence so that it means the same as the first one.	I wish I'd taken your advice.<br />I regret {{c1::not taking}} your advice.	I don't take / not to take / not taking / I not taking			
